No,ID,ACCID,Vet Name,แขวง/ตำบล,เขต/อำเภอ,จังหวัด,Address ID,Zip ,วันที่เปิดทำการ,เวลาเปิดทำการ,เวลาปิดทำการ,ที่อยู่,Stock,Stock
112,CB3112,CB3112,โรงพยาบาลสัตว์ปาริชาต สุวินทวงศ์,แขวงแสนแสบ,เขตมีนบุรี,กรุงเทพมหานคร,101002,10510,ทุกวัน,9:00:00 AM,8:00:00 PM,91 ม.18,0,0
113,CB3113,CB3113,โรงพยาบาลสัตว์เลี้ยงพรีเมียร์ Premier Pet Hospital,แขวงดอกไม้,เขตประเวศ,กรุงเทพมหานคร,103203,10250,ทุกวัน,9:00:00 AM,9:00:00 PM,121 ถ.เฉลิมพระเกียรติ ร.9,0,0
114,CB3114,CB3114,โรงพยาบาลสัตว์อุ่นใจ สาขาหัวหมาก,แขวงหัวหมาก,เขตบางกะปิ,กรุงเทพมหานคร,100608,10240,ทุกวัน,9:00:00 AM,9:00:00 PM,99/224 ถ.หัวหมาก,0,0
115,CB3115,CB3115,คลินิกศรีวินชญารักษาสัตว์,แขวงสายไหม,เขตสายไหม,กรุงเทพมหานคร,104201,10220,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",8:00:00 AM,8:00:00 PM,59 ม.1 ซ.สายไหม 55-57,0,0
116,CB3116,CB3116,โรงพยาบาลสัตว์เฟิร์สแคร์,แขวงดินแดง,เขตดินแดง,กรุงเทพมหานคร,102601,10400,ทุกวัน,10:00:00 AM,9:00:00 PM,228-230 ซ.ประชาสงเคราะห์45,0,0
117,CB3117,CB3117,โรงพยาบาลสัตว์ราษฎร์พัฒนา,แขวงสะพานสูง,เขตสะพานสูง,กรุงเทพมหานคร,104401,10240,ทุกวัน,9:00:00 AM,9:00:00 PM,235/23 ถ.ราษฎร์พัฒนา ซ.มิสทีน,0,0
118,CB3118,CB3118,บ้านรักษ์สัตว์,แขวงสะพานสูง,เขตสะพานสูง,กรุงเทพมหานคร,104401,10240,"วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",10:00:00 AM,8:00:00 PM,164/24 ม.สัมมากร ซ.4,0,0
119,CB3119,CB3119,โรงพยาบาลัตว์เปี่ยมสุข,แขวงคลองกุ่ม,เขตบึงกุ่ม,กรุงเทพมหานคร,102701,10241,ทุกวัน,9:00:00 AM,8:00:00 PM,54/10 ซ.นวมินทร์ 71,0,0
120,CB3120,CB3120,สาวิตรี สัตวแพทย์,แขวงคันนายาว,เขตคันนายาว,กรุงเทพมหานคร,104301,10240,ทุกวัน,9:00:00 AM,8:00:00 PM,40 ถ.สวนสยาม,0,0
121,CB3121,CB3121,เวทคลับ (คลีนิครักษาสัตว์),บึงคำพร้อย,อำเภอลำลูกกา,ปทุมธานี,130603,12150,ทุกวัน,9:00:00 AM,10:00:00 PM,72/59-60 ม.6,0,0
122,CB3122,CB3122,PETClub สาขาพัฒนาการ,แขวงสวนหลวง,เขตสวนหลวง,กรุงเทพมหานคร,103401,10250,ทุกวัน,10:00:00 AM,8:00:00 PM,1144/2-3,0,0
123,CB3123,CB3123,คลินิกสัตวแพทย์มหาชน,แขวงบางจาก,เขตพระโขนง,กรุงเทพมหานคร,100905,10260,ทุกวัน,10:00:00 AM,9:00:00 PM,853 ซ.สุขุมวิท 103,0,0
124,CB3124,CB3124,โรงพยาบาลสัตว์คลองจั่น,แขวงคลองจั่น,เขตบางกะปิ,กรุงเทพมหานคร,100601,10240,ทุกวัน,9:00:00 AM,9:00:00 PM,475 ซ.นวมินทร์ 37,0,0
125,CB3125,CB3125,โรงพยาบาลสัตว์อารีย์มิตร,แขวงสายไหม,เขตสายไหม,กรุงเทพมหานคร,104201,10220,ทุกวัน,9:00:00 AM,9:00:00 PM,48/165-166 ม.1,0,0
126,CB3126,CB3126,บีเลิฟเพ็ท รักษาสัตว์,แขวงดอกไม้,เขตประเวศ,กรุงเทพมหานคร,103203,10250,ทุกวัน,9:00:00 AM,7:00:00 PM,424/1 ซ.นัมเบอร์วันรามคำแหง 2,0,0
127,CB3127,CB3127,หมอพร รักษาสัตว์,แขวงสวนหลวง,เขตสวนหลวง,กรุงเทพมหานคร,103401,10250,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",10:30:00 AM,7:00:00 PM,382 พัฒนาการ 53 เมืองทอง 2 โครงการ 3 ซอย 11,0,0
128,CB3128,CB3128,ไออุ่นสัตวแพทย์,แขวงบางชัน,เขตคลองสามวา,กรุงเทพมหานคร,104603,10510,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",9:00:00 AM,8:00:00 PM,221/18 ถ.ปัญญาอินทรา,0,0
129,CB3129,CB3129,โรงพยาบาลสัตว์สวนราชา,แขวงหัวหมาก,เขตบางกะปิ,กรุงเทพมหานคร,100608,10240,ทุกวัน,9:00:00 AM,9:00:00 PM,11 สวนราชาทาวน์โฮม,0,0
130,CB3130,CB3130,ฉัตรภาณุคลินิกรักษ์สัตว์,คูคต,อำเภอลำลูกกา,ปทุมธานี,130601,12130,ทุกวัน,9:00:00 AM,7:00:00 PM,91/11 ม.7,0,0
131,CB3131,CB3131,โรงพยาบาลรักษ์สัตว์,แขวงบางชัน,เขตคลองสามวา,กรุงเทพมหานคร,104603,10510,ทุกวัน,12:00:00 AM,12:00:00 AM,212/1 ถ.เลียบคลองสอง,0,0
132,CB3132,CB3132,โรงพยาบาลสัตว์จามจุรีโฮม,ลาดสวาย,อำเภอลำลูกกา,ปทุมธานี,130602,12150,ทุกวัน,9:00:00 AM,9:00:00 PM,38/26-27 ม.3,0,0
133,CB3133,CB3133,คลินิกหมอตู่รักษ์สัตว์,แขวงกระทุ่มราย,เขตหนองจอก,กรุงเทพมหานคร,100301,10530,ทุกวัน,9:00:00 AM,8:00:00 PM,216 ถนนอยู่วิทยา,0,0
134,CB3134,CB3134,Dr.Pet Club,แขวงท่าแร้ง,เขตบางเขน,กรุงเทพมหานคร,100508,10220,ทุกวัน,9:30:00 AM,10:30:00 PM,143/3 ม.5 ซ.สยามธรณี (คู้บอน 27) ถ.รามอินทรา,0,0
135,CB3135,CB3135,โรงพยาบาลสัตว์ เดอะเวท 24 ชั่วโมง,แขวงบางนาเหนือ,เขตบางนา,กรุงเทพมหานคร,104702,10260,ทุกวัน,12:00:00 AM,12:00:00 AM,2 ซ.อุดมสุข 42 แยก 1,0,0
136,CB3136,CB3136,พรรณธิดา รักษาสัตว์,แขวงสะพานสูง,เขตสะพานสูง,กรุงเทพมหานคร,104401,10240,ทุกวัน,9:30:00 AM,7:00:00 PM,46 ถ.เคหะร่มเกล้า,0,0
137,CB3137,CB3137,โรงพยาบาลสัตว์แพลตตินัม,แขวงบางชัน,เขตคลองสามวา,กรุงเทพมหานคร,104603,10510,ทุกวัน,9:00:00 AM,8:00:00 PM,89/7-9 อาร์เคพาร์ค ถ.หทัยราษฎร์,0,0
138,CB3138,CB3138,โรงพยาบาลสัตว์รามอินทราร้อยเก้า,แขวงบางชัน,เขตคลองสามวา,กรุงเทพมหานคร,104603,10510,ทุกวัน,9:00:00 AM,8:00:00 PM,428/21-22 ซ.รามอินทรา 109,0,0
139,CB3139,CB3139,โรงพยาบาลสัตว์เพ็ทโตะ,แขวงประเวศ,เขตประเวศ,กรุงเทพมหานคร,103201,10250,ทุกวัน,10:00:00 AM,9:00:00 PM,359/2-3 ถ.อ่อนนุช,0,0
140,CB3140,CB3140,โรงพยาบาลสัตว์แฟมิแคร์,แขวงแสนแสบ,เขตมีนบุรี,กรุงเทพมหานคร,101002,10510,ทุกวัน,10:00:00 AM,8:00:00 PM,35/4 ม.3 ถ.สุวินทวงศ์,0,0
141,CB3141,CB3141,โรงพยาบาลสวนสัตว์,แขวงสวนหลวง,เขตสวนหลวง,กรุงเทพมหานคร,103401,10250,"วันจันทร์, วันอังคาร, วันพุธ, วันศุกร์, วันเสาร์, วันอาทิตย์",9:00:00 AM,6:00:00 PM,"709/52,709/53 ถ.อ่อนนุช",0,0
142,CB3142,CB3142,โรงพยาบาลสัตว์สุขุมวิท 49,แขวงคลองตันเหนือ,เขตวัฒนา,กรุงเทพมหานคร,103902,10110,ทุกวัน,9:00:00 AM,7:00:00 PM,120/1-2 ซ.สุขุมวิท 49 (กลาง),0,0
143,CB3143,CB3143,โรงพยาบาลสัตว์สวนหลวง,แขวงหนองบอน,เขตประเวศ,กรุงเทพมหานคร,103202,10250,ทุกวัน,12:00:00 AM,12:00:00 AM,267 ถ.เฉลิมพระเกียรติ ร.9,0,0
144,CB3144,CB3144,โรงพยาบาลสัตว์ เพ็ทไดเร็ค,แขวงคลองตันเหนือ,เขตวัฒนา,กรุงเทพมหานคร,103902,10110,ทุกวัน,8:00:00 AM,10:00:00 PM,946/10-12 ซ.สุขุมวิท 55,0,0
145,CB3145,CB3145,โรงพยาบาลสัตว์ปัฐวิกรณ์,แขวงคลองกุ่ม,เขตบึงกุ่ม,กรุงเทพมหานคร,102701,10241,ทุกวัน,10:00:00 AM,9:00:00 PM,27/131-132 ปากซ.นวมินทร์117,0,0
146,CB3146,CB3146,แปลงยาวสัตวแพทย์,วังเย็น,อำเภอแปลงยาว,ฉะเชิงเทรา,240902,24190,ทุกวัน,9:00:00 AM,8:00:00 PM,45/4 ถ.บางคล้า-แปลงยาว,0,0
147,CB3147,CB3147,หนองจอกรักษาสัตว์,แขวงหนองจอก,เขตหนองจอก,กรุงเทพมหานคร,100302,10530,ทุกวัน,9:00:00 AM,7:00:00 PM,34/5 ม.7 ถ.ผดุงพันธ์,0,0
148,CB3148,CB3148,โรงพยาบาลสัตว์เพ็ทอีส,แขวงราษฎร์พัฒนา,เขตสะพานสูง,กรุงเทพมหานคร,104402,10240,ทุกวัน,8:30:00 AM,6:30:00 PM,122/3 ถนนราษฎร์พัฒนา,0,0
149,CB3149,CB3149,คลินิกเพ็ทคอนเน็กต์รักษาสัตว์,บางเมืองใหม่,อำเภอเมืองสมุทรปราการ,สมุทรปราการ,110114,10270,,,,95/2 ซ.ทิพวัล43,0,0
150,CB3150,CB3150,โรงพยาบาลสัตว์บูรพา,หน้าเมือง,อำเภอเมืองฉะเชิงเทรา,ฉะเชิงเทรา,240101,24000,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันอาทิตย์",9:00:00 AM,9:00:00 PM,1072-1074 ถ.ศุขประยูร,0,0
151,CB3151,CB3151,โรงพยาบาลสัตว์ ลำลูกกาคลองสาม,คูคต,อำเภอลำลูกกา,ปทุมธานี,130601,12150,ทุกวัน,9:00:00 AM,12:00:00 AM,เลขที่ 38/15 หมู่ที่ 3,0,0
